time_s,hr_bpm,d_meter_m
2025-10-08T08:19:14.000Z,130,0.0
2025-10-08T08:19:15.000Z,129,0.0
2025-10-08T08:19:31.000Z,130,21.780000686645508
2025-10-08T08:19:40.000Z,132,43.97999954223633
2025-10-08T08:19:48.000Z,130,64.11000061035156
2025-10-08T08:19:56.000Z,132,84.33999633789062
2025-10-08T08:20:04.000Z,133,104.97000122070312
2025-10-08T08:20:12.000Z,133,126.63999938964844
2025-10-08T08:20:18.000Z,137,144.5
2025-10-08T08:20:25.000Z,137,164.8000030517578
2025-10-08T08:20:33.000Z,137,186.86000061035156
2025-10-08T08:20:41.000Z,136,209.10000610351562
2025-10-08T08:20:49.000Z,134,231.6300048828125
2025-10-08T08:20:57.000Z,132,254.07000732421875
2025-10-08T08:21:05.000Z,129,274.4100036621094
2025-10-08T08:21:13.000Z,127,295.260009765625
2025-10-08T08:21:21.000Z,127,317.6000061035156
2025-10-08T08:21:25.000Z,130,328.7900085449219
2025-10-08T08:21:33.000Z,132,350.6199951171875
2025-10-08T08:21:41.000Z,134,372.6600036621094
2025-10-08T08:21:48.000Z,137,391.44000244140625
2025-10-08T08:21:54.000Z,140,407.55999755859375
2025-10-08T08:21:55.000Z,143,410.25
2025-10-08T08:21:57.000Z,146,415.6400146484375
2025-10-08T08:22:02.000Z,149,429.29998779296875
2025-10-08T08:22:04.000Z,152,434.8999938964844
2025-10-08T08:22:11.000Z,155,455.04998779296875
2025-10-08T08:22:19.000Z,154,477.7200012207031
2025-10-08T08:22:26.000Z,151,497.5799865722656
2025-10-08T08:22:33.000Z,151,517.6500244140625
2025-10-08T08:22:40.000Z,151,538.1799926757812
2025-10-08T08:22:47.000Z,153,558.8300170898438
2025-10-08T08:22:54.000Z,153,580.3200073242188
2025-10-08T08:23:01.000Z,151,601.6900024414062
2025-10-08T08:23:03.000Z,148,607.6900024414062
2025-10-08T08:23:10.000Z,147,629.0
2025-10-08T08:23:17.000Z,147,649.6699829101562
2025-10-08T08:23:24.000Z,150,671.0999755859375
2025-10-08T08:23:31.000Z,150,693.2899780273438
2025-10-08T08:23:38.000Z,149,715.3900146484375
2025-10-08T08:23:45.000Z,148,737.1599731445312
2025-10-08T08:23:52.000Z,149,758.4099731445312
2025-10-08T08:23:59.000Z,148,779.9600219726562
2025-10-08T08:24:06.000Z,146,801.9199829101562
2025-10-08T08:24:13.000Z,147,823.3800048828125
2025-10-08T08:24:14.000Z,147,826.4099731445312
2025-10-08T08:24:14.000Z,147,826.4099731445312
2025-10-08T08:24:19.000Z,150,841.6799926757812
2025-10-08T08:24:24.000Z,153,857.0599975585938
2025-10-08T08:24:31.000Z,153,878.47998046875
2025-10-08T08:24:38.000Z,152,898.8900146484375
2025-10-08T08:24:46.000Z,153,921.6699829101562
2025-10-08T08:24:53.000Z,153,942.9299926757812
2025-10-08T08:25:00.000Z,154,964.6199951171875
2025-10-08T08:25:03.000Z,157,973.9000244140625
2025-10-08T08:25:10.000Z,158,995.3499755859375
2025-10-08T08:25:17.000Z,158,1016.260009765625
2025-10-08T08:25:22.000Z,155,1031.52001953125
2025-10-08T08:25:29.000Z,157,1053.4000244140625
2025-10-08T08:25:36.000Z,157,1075.5799560546875
2025-10-08T08:25:43.000Z,157,1097.800048828125
2025-10-08T08:25:50.000Z,157,1119.449951171875
2025-10-08T08:25:57.000Z,158,1140.9000244140625
2025-10-08T08:26:03.000Z,161,1159.18994140625
2025-10-08T08:26:09.000Z,158,1177.5899658203125
2025-10-08T08:26:16.000Z,157,1199.6400146484375
2025-10-08T08:26:21.000Z,160,1215.56005859375
2025-10-08T08:26:28.000Z,162,1237.989990234375
2025-10-08T08:26:35.000Z,163,1259.550048828125
2025-10-08T08:26:42.000Z,162,1281.0400390625
2025-10-08T08:26:49.000Z,164,1302.6099853515625
2025-10-08T08:26:56.000Z,164,1323.8399658203125
2025-10-08T08:27:03.000Z,164,1344.77001953125
2025-10-08T08:27:10.000Z,161,1366.6300048828125
2025-10-08T08:27:16.000Z,164,1385.56005859375
2025-10-08T08:27:23.000Z,167,1407.43994140625
2025-10-08T08:27:30.000Z,169,1429.4000244140625
2025-10-08T08:27:37.000Z,167,1451.0999755859375
2025-10-08T08:27:44.000Z,168,1473.489990234375
2025-10-08T08:27:51.000Z,169,1495.280029296875
