time_s,hr_bpm,d_meter_m,latitude,longitude
2025-09-15T09:00:56.000Z,123,54.7599983215332,48.25035318732262,13.04973634891212
2025-09-15T09:01:02.000Z,126,71.66000366210938,48.250291580334306,13.049524370580912
2025-09-15T09:01:03.000Z,126,74.55999755859375,48.25027473270893,13.049494279548526
2025-09-15T09:01:09.000Z,126,88.5999984741211,48.25023014098406,13.049314823001623
2025-09-15T09:01:12.000Z,129,96.25,48.250215305015445,13.049214323982596
2025-09-15T09:01:17.000Z,132,109.43000030517578,48.25018370524049,13.04904400371015
2025-09-15T09:01:21.000Z,135,119.05999755859375,48.250122014433146,13.048952640965581
2025-09-15T09:01:22.000Z,136,121.62000274658203,48.25010080821812,13.048938224092126
2025-09-15T09:01:23.000Z,136,124.4000015258789,48.25007624924183,13.048930512741208
2025-09-15T09:01:28.000Z,139,137.52000427246094,48.249976839870214,13.04901273921132
2025-09-15T09:01:36.000Z,140,159.30999755859375,48.2498430646956,13.04922773502767
2025-09-15T09:01:37.000Z,140,162.1199951171875,48.24982261285186,13.049250114709139
2025-09-15T09:01:44.000Z,141,181.19000244140625,48.249685652554035,13.049404677003622
2025-09-15T09:01:52.000Z,139,202.17999267578125,48.24956017546356,13.049615984782577
2025-09-15T09:01:56.000Z,141,213.4199981689453,48.24950125068426,13.04974171333015
2025-09-15T09:02:05.000Z,141,233.72999572753906,48.24937962926924,13.049944890663028
2025-09-15T09:02:07.000Z,141,238.6699981689453,48.24934618547559,13.049988728016615
2025-09-15T09:02:15.000Z,143,260.1300048828125,48.24921425431967,13.050200119614601
2025-09-15T09:02:18.000Z,145,266.95001220703125,48.24916505254805,13.050255523994565
2025-09-15T09:02:27.000Z,148,288.1499938964844,48.24902381747961,13.05044679902494
2025-09-15T09:02:30.000Z,147,296.19000244140625,48.248973777517676,13.050524750724435
2025-09-15T09:02:38.000Z,146,316.25,48.24885274283588,13.050725162029266
2025-09-15T09:02:41.000Z,145,323.57000732421875,48.24880504980683,13.050792971625924
2025-09-15T09:02:50.000Z,145,344.510009765625,48.24866750277579,13.050985503941774
2025-09-15T09:02:52.000Z,144,350.1199951171875,48.24863573536277,13.051044177263975
2025-09-15T09:03:00.000Z,144,370.6499938964844,48.248508078977466,13.051243079826236
2025-09-15T09:03:01.000Z,143,373.3599853515625,48.24848955497146,13.051266968250275
2025-09-15T09:03:06.000Z,146,384.8399963378906,48.2484146207571,13.051372664049268
2025-09-15T09:03:09.000Z,143,392.29998779296875,48.24836407788098,13.051438629627228
2025-09-15T09:03:11.000Z,143,397.3500061035156,48.24832853861153,13.05148120969534
2025-09-15T09:03:19.000Z,142,417.4200134277344,48.24819459579885,13.051660917699337
2025-09-15T09:03:22.000Z,143,424.7799987792969,48.24817858636379,13.051756219938397
2025-09-15T09:03:24.000Z,143,427.95001220703125,48.248204654082656,13.051786981523037
2025-09-15T09:03:26.000Z,144,432.6099853515625,48.2482473179698,13.051805254071951
2025-09-15T09:03:31.000Z,144,447.010009765625,48.24837053194642,13.051865100860596
2025-09-15T09:03:32.000Z,145,449.45001220703125,48.248385954648256,13.051889995113015
2025-09-15T09:03:33.000Z,144,451.69000244140625,48.24839089997113,13.051920924335718
2025-09-15T09:03:36.000Z,144,460.54998779296875,48.24835930019617,13.052026284858584
2025-09-15T09:03:42.000Z,146,478.8900146484375,48.24824723415077,13.0522068310529
2025-09-15T09:03:51.000Z,145,500.0299987792969,48.24809300713241,13.052371870726347
2025-09-15T09:03:56.000Z,145,514.5900268554688,48.247995022684336,13.05250195786357
2025-09-15T09:03:59.000Z,148,522.2100219726562,48.24794188141823,13.052566163241863
2025-09-15T09:04:05.000Z,151,537.4299926757812,48.247835682705045,13.05269013158977
2025-09-15T09:04:10.000Z,151,551.77001953125,48.24783844873309,13.052880400791764
2025-09-15T09:04:17.000Z,152,567.1599731445312,48.24794917367399,13.053028006106615
2025-09-15T09:04:25.000Z,153,586.1300048828125,48.248079512268305,13.05320025421679
2025-09-15T09:04:33.000Z,154,605.8400268554688,48.24818369932473,13.053414328023791
2025-09-15T09:04:42.000Z,157,627.8400268554688,48.24830565601587,13.053645333275199
2025-09-15T09:04:43.000Z,156,630.3499755859375,48.24832149781287,13.053669389337301
2025-09-15T09:04:48.000Z,158,642.5499877929688,48.24840313754976,13.05377684533596
2025-09-15T09:04:53.000Z,157,657.5399780273438,48.24853071011603,13.053834261372685
2025-09-15T09:04:57.000Z,155,666.239990234375,48.248588712885976,13.05391313508153
2025-09-15T09:04:58.000Z,154,668.4600219726562,48.24860497377813,13.053930569440126
2025-09-15T09:04:59.000Z,154,670.739990234375,48.24862500652671,13.053936855867505
2025-09-15T09:05:03.000Z,152,681.3300170898438,48.248719554394484,13.053947249427438
2025-09-15T09:05:10.000Z,154,702.780029296875,48.248912086710334,13.053932329639792
