time_s,hr_bpm,d_meter_m,latitude,longitude
2025-08-17T08:00:40.000Z,104,0.8899999856948853,48.2500153966248,13.050256529822946
2025-08-17T08:00:41.000Z,106,56.7400016784668,48.25055141933262,13.050142619758844
2025-08-17T08:00:42.000Z,108,58.25,48.250563740730286,13.05016240105033
2025-08-17T08:00:44.000Z,112,65.58999633789062,48.25061730109155,13.050238089635968
2025-08-17T08:00:50.000Z,113,76.87999725341797,48.25068418867886,13.050184361636639
2025-08-17T08:00:51.000Z,113,76.95999908447266,48.25067538768053,13.050174806267023
2025-08-17T08:00:53.000Z,113,79.66000366210938,48.25063976459205,13.050151336938143
2025-08-17T08:01:00.000Z,113,96.26000213623047,48.250518226996064,13.05001094006002
2025-08-17T08:01:06.000Z,116,111.30999755859375,48.250433485955,13.049888899549842
2025-08-17T08:01:10.000Z,119,119.83999633789062,48.25037959031761,13.049807511270046
2025-08-17T08:01:13.000Z,120,125.70999908447266,48.250351678580046,13.04974028840661
2025-08-17T08:01:17.000Z,123,134.9600067138672,48.250313960015774,13.049629228189588
2025-08-17T08:01:21.000Z,126,146.94000244140625,48.25027523562312,13.049477431923151
2025-08-17T08:01:22.000Z,127,150.47000122070312,48.25026132166386,13.049434600397944
2025-08-17T08:01:25.000Z,130,159.91000366210938,48.25024497695267,13.049308704212308
2025-08-17T08:01:30.000Z,133,175.6999969482422,48.2502210047096,13.049097061157227
2025-08-17T08:01:36.000Z,133,188.77000427246094,48.25016140937805,13.048951383680105
2025-08-17T08:01:43.000Z,134,203.22999572753906,48.250058479607105,13.048856249079108
2025-08-17T08:01:48.000Z,137,214.4600067138672,48.24997181072831,13.048930261284113
2025-08-17T08:01:55.000Z,138,234.60000610351562,48.24985345825553,13.04913536645472
2025-08-17T08:01:56.000Z,139,237.0,48.24983535334468,13.049154225736856
2025-08-17T08:02:03.000Z,142,256.8399963378906,48.24971339665353,13.049348518252373
2025-08-17T08:02:07.000Z,144,266.79998779296875,48.249650448560715,13.049445077776909
2025-08-17T08:02:15.000Z,146,289.07000732421875,48.2495198585093,13.049672478809953
2025-08-17T08:02:16.000Z,146,291.239990234375,48.249506279826164,13.049693517386913
2025-08-17T08:02:24.000Z,146,309.69000244140625,48.24938968755305,13.049869704991579
2025-08-17T08:02:32.000Z,146,330.20001220703125,48.24926236644387,13.050069948658347
2025-08-17T08:02:33.000Z,146,332.6499938964844,48.2492489553988,13.050096351653337
2025-08-17T08:02:35.000Z,148,337.5799865722656,48.249216517433524,13.050141781568527
2025-08-17T08:02:35.000Z,148,337.5799865722656,48.249216517433524,13.050141781568527
2025-08-17T08:02:38.000Z,151,346.8299865722656,48.249156503006816,13.050227863714099
2025-08-17T08:02:41.000Z,154,359.1600036621094,48.24908282607794,13.05035158060491
2025-08-17T08:02:43.000Z,157,367.6700134277344,48.24902415275574,13.05042534135282
2025-08-17T08:02:46.000Z,160,379.6300048828125,48.24894125573337,13.050528103485703
2025-08-17T08:02:49.000Z,163,392.5,48.24885928072035,13.050650395452976
2025-08-17T08:02:50.000Z,163,397.0,48.248831033706665,13.050693981349468
2025-08-17T08:02:53.000Z,166,411.4800109863281,48.24873740784824,13.050829851999879
2025-08-17T08:02:56.000Z,169,425.4100036621094,48.24865333735943,13.050968823954463
2025-08-17T08:02:59.000Z,168,438.2900085449219,48.248572535812855,13.051093043759465
2025-08-17T08:03:03.000Z,171,454.1000061035156,48.2484666723758,13.051235536113381
2025-08-17T08:03:05.000Z,169,464.2200012207031,48.248399533331394,13.051327653229237
2025-08-17T08:03:09.000Z,169,483.54998779296875,48.24827766045928,13.051513312384486
2025-08-17T08:03:11.000Z,170,491.54998779296875,48.24824094772339,13.051605597138405
2025-08-17T08:03:13.000Z,172,499.2099914550781,48.24821622110903,13.05170115083456
2025-08-17T08:03:14.000Z,171,503.1300048828125,48.24823667295277,13.051744317635894
2025-08-17T08:03:17.000Z,172,518.3699951171875,48.24836173094809,13.051828471943736
2025-08-17T08:03:18.000Z,173,522.8200073242188,48.24839819222689,13.051854455843568
2025-08-17T08:03:20.000Z,174,530.7100219726562,48.248445969074965,13.051930395886302
2025-08-17T08:03:21.000Z,174,534.1400146484375,48.24845368042588,13.051975155249238
2025-08-17T08:03:22.000Z,174,537.5,48.24844781309366,13.052019579336047
2025-08-17T08:03:24.000Z,173,543.9199829101562,48.248404394835234,13.052086802199483
2025-08-17T08:03:25.000Z,174,547.1500244140625,48.24837933294475,13.052114462479949
2025-08-17T08:03:26.000Z,174,550.4000244140625,48.24835284613073,13.052138099446893
2025-08-17T08:03:29.000Z,175,563.5599975585938,48.248244216665626,13.0522102676332
2025-08-17T08:03:34.000Z,174,585.3900146484375,48.24809384532273,13.052392238751054
2025-08-17T08:03:35.000Z,175,591.1300048828125,48.24805294163525,13.052439596503973
2025-08-17T08:03:41.000Z,177,613.4400024414062,48.247892344370484,13.05260656401515
2025-08-17T08:03:42.000Z,176,617.760009765625,48.24789150618017,13.052664902061224
2025-08-17T08:03:44.000Z,177,624.72998046875,48.247907012701035,13.052758444100618
2025-08-17T08:03:49.000Z,177,643.780029296875,48.24796409346163,13.052998585626483
2025-08-17T08:03:54.000Z,178,664.030029296875,48.24806358665228,13.053225819021463
2025-08-17T08:03:59.000Z,177,684.0999755859375,48.24815947562456,13.053454728797078
2025-08-17T08:04:02.000Z,178,696.1199951171875,48.24822929687798,13.053578864783049
2025-08-17T08:04:08.000Z,179,720.2899780273438,48.248418644070625,13.05373476818204
2025-08-17T08:04:13.000Z,179,740.739990234375,48.24859181419015,13.053825628012419
2025-08-17T08:04:14.000Z,179,745.4400024414062,48.24862953275442,13.053854377940297
2025-08-17T08:04:20.000Z,180,767.6300048828125,48.2488221488893,13.053923528641462
2025-08-17T08:04:24.000Z,179,786.969970703125,48.248995235189795,13.053881702944636
2025-08-17T08:04:28.000Z,182,806.1500244140625,48.2491556648165,13.053788328543305
2025-08-17T08:04:30.000Z,182,815.6099853515625,48.2492402382195,13.053772654384375
2025-08-17T08:04:35.000Z,180,837.7999877929688,48.24943813495338,13.053750526160002
2025-08-17T08:04:37.000Z,181,846.6199951171875,48.24951248243451,13.053792519494891
2025-08-17T08:04:43.000Z,180,870.8599853515625,48.24971524067223,13.053912883624434
2025-08-17T08:04:45.000Z,180,879.489990234375,48.24979151599109,13.053935347124934
2025-08-17T08:04:51.000Z,182,903.4000244140625,48.250003745779395,13.053976418450475
2025-08-17T08:04:53.000Z,182,910.5900268554688,48.250066274777055,13.05395227856934
2025-08-17T08:04:59.000Z,182,934.3699951171875,48.25024941936135,13.053785311058164
2025-08-17T08:05:04.000Z,184,953.5700073242188,48.25040616095066,13.053677938878536
2025-08-17T08:05:10.000Z,182,976.6799926757812,48.25059584341943,13.053550366312265
2025-08-17T08:05:13.000Z,182,990.030029296875,48.25070422142744,13.053471995517612
2025-08-17T08:05:18.000Z,183,1011.030029296875,48.25087973847985,13.053371412679553
2025-08-17T08:05:21.000Z,185,1023.5900268554688,48.25098987668753,13.053332855924964
2025-08-17T08:05:26.000Z,183,1044.199951171875,48.251174530014396,13.053305866196752
2025-08-17T08:05:27.000Z,184,1048.31005859375,48.25121124275029,13.053298071026802
2025-08-17T08:05:32.000Z,184,1069.199951171875,48.251398829743266,13.053267896175385
2025-08-17T08:05:33.000Z,184,1073.6400146484375,48.2514385599643,13.053260184824467
2025-08-17T08:05:38.000Z,186,1095.4100341796875,48.25163553468883,13.053243840113282
2025-08-17T08:05:42.000Z,186,1111.68994140625,48.251782888546586,13.05324174463749
2025-08-17T08:05:47.000Z,186,1132.969970703125,48.25197466649115,13.053280804306269
2025-08-17T08:05:52.000Z,186,1153.3900146484375,48.25214230455458,13.053402341902256
2025-08-17T08:05:53.000Z,186,1157.1500244140625,48.25217164121568,13.053429750725627
2025-08-17T08:05:58.000Z,186,1176.1700439453125,48.252318827435374,13.053561514243484
2025-08-17T08:06:02.000Z,187,1190.1700439453125,48.25244111940265,13.053576769307256
2025-08-17T08:06:06.000Z,186,1205.5,48.252511359751225,13.053408209234476
2025-08-17T08:06:12.000Z,187,1228.6600341796875,48.252573469653726,13.05310838855803
2025-08-17T08:06:14.000Z,187,1236.4300537109375,48.25259132310748,13.053007302805781
2025-08-17T08:06:19.000Z,187,1256.52001953125,48.25264387764037,13.052748469635844
2025-08-17T08:06:24.000Z,186,1274.8399658203125,48.25268670916557,13.052511429414153
2025-08-17T08:06:30.000Z,187,1295.510009765625,48.25276390649378,13.052258547395468
2025-08-17T08:06:32.000Z,187,1303.0400390625,48.2528043910861,13.052177494391799
2025-08-17T08:06:37.000Z,189,1322.97998046875,48.25295543298125,13.052038187161088
2025-08-17T08:06:40.000Z,187,1335.3900146484375,48.253058195114136,13.051972892135382
2025-08-17T08:06:45.000Z,189,1355.6400146484375,48.2532156072557,13.051839116960764
2025-08-17T08:06:49.000Z,190,1370.81005859375,48.25333496555686,13.05175387300551
2025-08-17T08:06:50.000Z,189,1373.969970703125,48.25336338020861,13.051758483052254
2025-08-17T08:06:56.000Z,188,1394.3599853515625,48.253545267507434,13.051795195788145
2025-08-17T08:06:58.000Z,187,1401.9000244140625,48.25361290946603,13.051800895482302
2025-08-17T08:07:04.000Z,189,1422.010009765625,48.25379345566034,13.051818329840899
2025-08-17T08:07:09.000Z,188,1439.22998046875,48.253948437049985,13.05182185024023
2025-08-17T08:07:15.000Z,189,1459.9200439453125,48.2541340123862,13.051834255456924
2025-08-17T08:07:19.000Z,188,1475.3699951171875,48.25424490496516,13.051939364522696
2025-08-17T08:07:24.000Z,188,1493.5400390625,48.25425311923027,13.052183277904987
2025-08-17T08:07:29.000Z,188,1513.7099609375,48.254226967692375,13.052454516291618
2025-08-17T08:07:30.000Z,188,1516.93994140625,48.25421749614179,13.05249759927392
2025-08-17T08:07:35.000Z,187,1532.6500244140625,48.25421246699989,13.052709242329001
2025-08-17T08:07:37.000Z,185,1536.2900390625,48.25421062298119,13.052758108824492
2025-08-17T08:07:43.000Z,184,1542.77001953125,48.254203079268336,13.052844190970063
2025-08-17T08:07:48.000Z,181,1549.52001953125,48.25420173816383,13.052934715524316
2025-08-17T08:07:51.000Z,180,1552.4000244140625,48.25419880449772,13.052972601726651
2025-08-17T08:07:57.000Z,177,1560.8900146484375,48.25420609675348,13.053083578124642
2025-08-17T08:07:58.000Z,176,1562.510009765625,48.25421414338052,13.053102437406778
2025-08-17T08:08:00.000Z,175,1563.6400146484375,48.25421682558954,13.05311718955636
2025-08-17T08:08:05.000Z,174,1569.1400146484375,48.25420266017318,13.053186759352684
