time_s,hr_bpm,d_meter_m,latitude,longitude
2025-10-02T15:45:37.000Z,99,0.0,48.250512778759,13.050014460459352
2025-10-02T15:45:38.000Z,99,0.0,48.25050230138004,13.05003927089274
2025-10-02T15:45:41.000Z,96,3.059999942779541,48.25050582177937,13.050093920901418
2025-10-02T15:45:47.000Z,101,15.489999771118164,48.2505907304585,13.05020833387971
2025-10-02T15:45:51.000Z,102,19.059999465942383,48.25061872601509,13.050220320001245
2025-10-02T15:45:52.000Z,102,20.270000457763672,48.25062216259539,13.050204394385219
2025-10-02T15:45:54.000Z,107,24.780000686645508,48.25060749426484,13.050148570910096
2025-10-02T15:45:56.000Z,110,29.329999923706055,48.25058067217469,13.050102889537811
2025-10-02T15:45:58.000Z,113,31.459999084472656,48.25056449510157,13.050086628645658
2025-10-02T15:46:00.000Z,116,37.630001068115234,48.250532392412424,13.050018567591906
2025-10-02T15:46:02.000Z,120,42.599998474121094,48.250490399077535,13.049989147111773
2025-10-02T15:46:04.000Z,123,47.34000015258789,48.25045930221677,13.04994547739625
2025-10-02T15:46:05.000Z,123,49.70000076293945,48.25044522061944,13.04992158897221
2025-10-02T15:46:07.000Z,126,55.13999938964844,48.250409765169024,13.049870794638991
2025-10-02T15:46:16.000Z,128,76.95999908447266,48.250299794599414,13.049630569294095
2025-10-02T15:46:22.000Z,129,90.87000274658203,48.250243216753006,13.049464439973235
2025-10-02T15:46:32.000Z,130,112.81999969482422,48.25019937939942,13.049177527427673
2025-10-02T15:46:40.000Z,133,131.5399932861328,48.250103909522295,13.048975188285112
2025-10-02T15:46:42.000Z,133,136.5800018310547,48.250066777691245,13.048935122787952
2025-10-02T15:46:47.000Z,134,147.35000610351562,48.249973906204104,13.04894769564271
2025-10-02T15:46:48.000Z,135,149.5399932861328,48.249957812950015,13.04896479472518
2025-10-02T15:46:56.000Z,136,170.77999877929688,48.24982998892665,13.049178449437022
2025-10-02T15:47:04.000Z,137,191.97999572753906,48.24969168752432,13.049374418333173
2025-10-02T15:47:06.000Z,138,196.02000427246094,48.24966687709093,13.049414148554206
2025-10-02T15:47:14.000Z,139,216.47999572753906,48.24954324401915,13.04961808025837
2025-10-02T15:47:16.000Z,139,221.72000122070312,48.24951156042516,13.049670467153192
2025-10-02T15:47:25.000Z,141,242.92999267578125,48.24938055127859,13.049877500161529
2025-10-02T15:47:33.000Z,141,263.44000244140625,48.24925348162651,13.050077324733138
2025-10-02T15:47:36.000Z,142,269.92999267578125,48.24921148829162,13.050137925893068
2025-10-02T15:47:45.000Z,143,290.4200134277344,48.24907595291734,13.050325429067016
2025-10-02T15:47:48.000Z,143,297.7799987792969,48.24903052300215,13.05039751343429
