time_s,hr_bpm,d_meter_m
2025-08-26T09:24:12.000Z,82,0.0
2025-08-26T09:24:14.000Z,83,8.1899995803833
2025-08-26T09:24:15.000Z,86,15.949999809265137
2025-08-26T09:24:18.000Z,86,15.949999809265137
2025-08-26T09:24:19.000Z,86,18.860000610351562
2025-08-26T09:24:20.000Z,89,21.020000457763672
2025-08-26T09:24:25.000Z,90,39.2599983215332
2025-08-26T09:24:30.000Z,93,55.20000076293945
2025-08-26T09:24:32.000Z,94,63.16999816894531
2025-08-26T09:24:35.000Z,96,71.7300033569336
2025-08-26T09:24:41.000Z,99,87.58999633789062
2025-08-26T09:24:43.000Z,103,94.01000213623047
2025-08-26T09:24:50.000Z,105,113.25
2025-08-26T09:24:52.000Z,110,118.01000213623047
2025-08-26T09:25:00.000Z,115,139.30999755859375
2025-08-26T09:25:03.000Z,118,147.69000244140625
2025-08-26T09:25:07.000Z,121,157.74000549316406
2025-08-26T09:25:08.000Z,122,160.27999877929688
2025-08-26T09:25:17.000Z,122,182.27000427246094
2025-08-26T09:25:18.000Z,121,184.57000732421875
2025-08-26T09:25:26.000Z,123,205.50999450683594
2025-08-26T09:25:27.000Z,124,208.0500030517578
2025-08-26T09:25:30.000Z,127,215.47000122070312
2025-08-26T09:25:33.000Z,130,223.47000122070312
2025-08-26T09:25:36.000Z,131,230.94000244140625
2025-08-26T09:25:42.000Z,134,245.7100067138672
2025-08-26T09:25:44.000Z,134,250.69000244140625
2025-08-26T09:25:53.000Z,135,272.0
2025-08-26T09:25:55.000Z,135,277.1000061035156
2025-08-26T09:26:04.000Z,136,299.20001220703125
2025-08-26T09:26:11.000Z,136,316.20001220703125
2025-08-26T09:26:20.000Z,137,337.57000732421875
2025-08-26T09:26:21.000Z,137,339.6700134277344
2025-08-26T09:26:30.000Z,137,360.3900146484375
2025-08-26T09:26:32.000Z,138,365.8699951171875
2025-08-26T09:26:40.000Z,139,382.8299865722656
2025-08-26T09:26:41.000Z,139,384.8299865722656
2025-08-26T09:26:45.000Z,139,395.30999755859375
2025-08-26T09:26:47.000Z,140,400.0
2025-08-26T09:26:50.000Z,140,406.9700012207031
2025-08-26T09:26:56.000Z,143,420.8900146484375
2025-08-26T09:26:58.000Z,143,425.3299865722656
2025-08-26T09:27:07.000Z,144,446.6499938964844
2025-08-26T09:27:15.000Z,142,465.1400146484375
2025-08-26T09:27:24.000Z,141,485.4100036621094
2025-08-26T09:27:25.000Z,141,488.05999755859375
2025-08-26T09:27:34.000Z,144,508.8299865722656
2025-08-26T09:27:41.000Z,144,526.8300170898438
2025-08-26T09:27:49.000Z,144,544.6500244140625
2025-08-26T09:27:57.000Z,144,565.5900268554688
2025-08-26T09:27:59.000Z,145,569.8900146484375
2025-08-26T09:28:06.000Z,148,586.030029296875
2025-08-26T09:28:13.000Z,151,602.6199951171875
2025-08-26T09:28:18.000Z,151,615.3300170898438
2025-08-26T09:28:26.000Z,151,634.9299926757812
2025-08-26T09:28:35.000Z,152,657.0999755859375
2025-08-26T09:28:36.000Z,152,659.3800048828125
2025-08-26T09:28:43.000Z,154,676.8800048828125
2025-08-26T09:28:52.000Z,154,699.3099975585938
2025-08-26T09:29:00.000Z,154,720.4400024414062
2025-08-26T09:29:06.000Z,154,735.0800170898438
2025-08-26T09:29:15.000Z,153,757.02001953125
2025-08-26T09:29:16.000Z,153,759.4500122070312
2025-08-26T09:29:24.000Z,153,780.6300048828125
2025-08-26T09:29:25.000Z,153,782.77001953125
2025-08-26T09:29:33.000Z,154,803.77001953125
2025-08-26T09:29:35.000Z,153,808.9000244140625
2025-08-26T09:29:43.000Z,154,829.9299926757812
2025-08-26T09:29:46.000Z,154,836.719970703125
2025-08-26T09:29:55.000Z,154,857.9000244140625
2025-08-26T09:29:56.000Z,152,860.3400268554688
2025-08-26T09:30:05.000Z,153,882.3599853515625
2025-08-26T09:30:08.000Z,151,889.4199829101562
2025-08-26T09:30:15.000Z,154,906.52001953125
2025-08-26T09:30:16.000Z,154,908.8800048828125
2025-08-26T09:30:25.000Z,153,930.1199951171875
2025-08-26T09:30:33.000Z,154,949.8400268554688
2025-08-26T09:30:41.000Z,155,971.469970703125
2025-08-26T09:30:44.000Z,157,978.739990234375
2025-08-26T09:30:52.000Z,157,999.6199951171875
2025-08-26T09:30:53.000Z,156,1002.1799926757812
2025-08-26T09:31:00.000Z,157,1021.3400268554688
2025-08-26T09:31:09.000Z,159,1043.0699462890625
2025-08-26T09:31:10.000Z,159,1045.8399658203125
2025-08-26T09:31:15.000Z,162,1059.530029296875
2025-08-26T09:31:18.000Z,161,1067.5400390625
2025-08-26T09:31:26.000Z,159,1088.739990234375
2025-08-26T09:31:33.000Z,157,1107.43994140625
2025-08-26T09:31:41.000Z,157,1127.9300537109375
2025-08-26T09:31:44.000Z,156,1135.5699462890625
2025-08-26T09:31:51.000Z,153,1155.22998046875
2025-08-26T09:31:52.000Z,152,1158.47998046875
2025-08-26T09:31:53.000Z,152,1161.0899658203125
2025-08-26T09:31:56.000Z,152,1169.4200439453125
2025-08-26T09:32:04.000Z,155,1191.0999755859375
2025-08-26T09:32:05.000Z,154,1193.4200439453125
2025-08-26T09:32:09.000Z,157,1203.06005859375
2025-08-26T09:32:14.000Z,158,1214.9599609375
2025-08-26T09:32:20.000Z,161,1230.1099853515625
2025-08-26T09:32:24.000Z,160,1240.3800048828125
2025-08-26T09:32:32.000Z,160,1262.1199951171875
2025-08-26T09:32:35.000Z,159,1270.0799560546875
2025-08-26T09:32:43.000Z,161,1291.1500244140625
2025-08-26T09:32:51.000Z,161,1312.0899658203125
2025-08-26T09:32:52.000Z,161,1314.739990234375
2025-08-26T09:32:59.000Z,162,1331.5400390625
2025-08-26T09:33:07.000Z,163,1352.9100341796875
2025-08-26T09:33:14.000Z,163,1373.1600341796875
2025-08-26T09:33:15.000Z,163,1375.5999755859375
2025-08-26T09:33:23.000Z,163,1394.8599853515625
2025-08-26T09:33:29.000Z,163,1409.8800048828125
2025-08-26T09:33:36.000Z,163,1430.0799560546875
2025-08-26T09:33:44.000Z,165,1452.0999755859375
2025-08-26T09:33:50.000Z,166,1468.3599853515625
2025-08-26T09:33:56.000Z,165,1484.4100341796875
2025-08-26T09:34:03.000Z,167,1505.06005859375
2025-08-26T09:34:11.000Z,167,1525.969970703125
2025-08-26T09:34:19.000Z,167,1546.8900146484375
2025-08-26T09:34:24.000Z,170,1562.469970703125
2025-08-26T09:34:29.000Z,170,1577.02001953125
2025-08-26T09:34:37.000Z,170,1598.72998046875
2025-08-26T09:34:39.000Z,170,1602.9100341796875
2025-08-26T09:34:46.000Z,169,1620.22998046875
2025-08-26T09:34:54.000Z,171,1641.5
2025-08-26T09:34:57.000Z,169,1648.5799560546875
2025-08-26T09:35:06.000Z,167,1669.81005859375
2025-08-26T09:35:14.000Z,164,1689.719970703125
2025-08-26T09:35:17.000Z,164,1696.760009765625
2025-08-26T09:35:23.000Z,164,1709.4000244140625
2025-08-26T09:35:29.000Z,166,1724.780029296875
2025-08-26T09:35:36.000Z,166,1745.300048828125
2025-08-26T09:35:38.000Z,165,1749.75
2025-08-26T09:35:44.000Z,165,1769.9000244140625
2025-08-26T09:35:51.000Z,165,1791.2900390625
2025-08-26T09:35:52.000Z,164,1794.52001953125
2025-08-26T09:35:59.000Z,165,1814.489990234375
2025-08-26T09:36:04.000Z,168,1829.1400146484375
2025-08-26T09:36:06.000Z,167,1834.3399658203125
2025-08-26T09:36:14.000Z,169,1857.4000244140625
2025-08-26T09:36:16.000Z,169,1863.3299560546875
2025-08-26T09:36:22.000Z,168,1879.800048828125
2025-08-26T09:36:24.000Z,168,1886.6199951171875
2025-08-26T09:36:26.000Z,166,1892.8599853515625
2025-08-26T09:36:30.000Z,167,1907.1300048828125
2025-08-26T09:36:34.000Z,171,1918.5
2025-08-26T09:36:37.000Z,173,1926.8199462890625
2025-08-26T09:36:45.000Z,173,1949.1400146484375
2025-08-26T09:36:50.000Z,173,1961.77001953125
2025-08-26T09:36:52.000Z,170,1966.719970703125
2025-08-26T09:36:57.000Z,169,1978.81005859375
2025-08-26T09:37:03.000Z,169,1991.989990234375
2025-08-26T09:37:07.000Z,171,2001.8599853515625
2025-08-26T09:37:09.000Z,170,2006.300048828125
2025-08-26T09:37:14.000Z,173,2018.81005859375
2025-08-26T09:37:20.000Z,173,2032.8399658203125
2025-08-26T09:37:29.000Z,173,2054.989990234375
2025-08-26T09:37:37.000Z,172,2075.219970703125
2025-08-26T09:37:38.000Z,171,2078.22998046875
2025-08-26T09:37:46.000Z,172,2099.280029296875
2025-08-26T09:37:48.000Z,170,2103.8701171875
2025-08-26T09:37:56.000Z,172,2123.89990234375
2025-08-26T09:37:57.000Z,172,2126.31005859375
2025-08-26T09:38:04.000Z,172,2146.77001953125
2025-08-26T09:38:08.000Z,172,2155.18994140625
2025-08-26T09:38:16.000Z,172,2177.56005859375
2025-08-26T09:38:20.000Z,169,2188.300048828125
2025-08-26T09:38:26.000Z,171,2202.7099609375
2025-08-26T09:38:34.000Z,170,2224.510009765625
2025-08-26T09:38:35.000Z,171,2227.18994140625
2025-08-26T09:38:42.000Z,170,2247.239990234375
2025-08-26T09:38:43.000Z,170,2250.139892578125
2025-08-26T09:38:50.000Z,170,2270.320068359375
2025-08-26T09:38:53.000Z,171,2278.219970703125
2025-08-26T09:39:01.000Z,172,2300.409912109375
2025-08-26T09:39:03.000Z,171,2306.18994140625
2025-08-26T09:39:11.000Z,168,2323.929931640625
2025-08-26T09:39:12.000Z,170,2324.7099609375
2025-08-26T09:39:14.000Z,168,2326.320068359375
2025-08-26T09:39:15.000Z,168,2327.81005859375
2025-08-26T09:39:15.000Z,168,2327.81005859375
2025-08-26T09:39:17.000Z,168,2331.0400390625
2025-08-26T09:39:21.000Z,171,2342.47998046875
2025-08-26T09:39:22.000Z,170,2346.260009765625
2025-08-26T09:39:24.000Z,173,2354.169921875
2025-08-26T09:39:27.000Z,177,2367.8701171875
2025-08-26T09:39:28.000Z,177,2372.280029296875
2025-08-26T09:39:32.000Z,180,2391.679931640625
2025-08-26T09:39:35.000Z,183,2404.60009765625
2025-08-26T09:39:36.000Z,183,2409.0
2025-08-26T09:39:41.000Z,184,2430.969970703125
2025-08-26T09:39:44.000Z,186,2442.97998046875
2025-08-26T09:39:49.000Z,185,2462.06005859375
2025-08-26T09:39:55.000Z,186,2485.9599609375
2025-08-26T09:39:57.000Z,187,2493.719970703125
2025-08-26T09:40:03.000Z,187,2516.489990234375
2025-08-26T09:40:05.000Z,188,2522.929931640625
2025-08-26T09:40:10.000Z,187,2539.280029296875
2025-08-26T09:40:14.000Z,187,2554.030029296875
2025-08-26T09:40:14.000Z,187,2554.030029296875
2025-08-26T09:40:17.000Z,187,2560.659912109375
2025-08-26T09:40:25.000Z,184,2571.39990234375
2025-08-26T09:40:34.000Z,181,2585.81005859375
2025-08-26T09:40:35.000Z,181,2586.919921875
2025-08-26T09:40:36.000Z,181,2586.919921875
2025-08-26T09:40:42.000Z,178,2596.35009765625
2025-08-26T09:40:44.000Z,176,2599.1201171875
2025-08-26T09:40:48.000Z,173,2603.469970703125
2025-08-26T09:40:53.000Z,169,2611.6298828125
2025-08-26T09:40:55.000Z,166,2612.929931640625
2025-08-26T09:40:58.000Z,163,2618.43994140625
2025-08-26T09:41:01.000Z,162,2623.070068359375
2025-08-26T09:41:02.000Z,159,2624.56005859375
2025-08-26T09:41:04.000Z,156,2627.659912109375
2025-08-26T09:41:09.000Z,151,2635.739990234375
2025-08-26T09:41:14.000Z,154,2647.93994140625
2025-08-26T09:41:14.000Z,154,2647.93994140625
2025-08-26T09:41:16.000Z,156,2656.9599609375
2025-08-26T09:41:18.000Z,159,2664.489990234375
2025-08-26T09:41:20.000Z,163,2672.679931640625
2025-08-26T09:41:22.000Z,165,2681.280029296875
2025-08-26T09:41:23.000Z,166,2684.469970703125
2025-08-26T09:41:25.000Z,167,2691.929931640625
2025-08-26T09:41:27.000Z,170,2698.9599609375
2025-08-26T09:41:30.000Z,173,2711.2099609375
2025-08-26T09:41:32.000Z,173,2718.10009765625
2025-08-26T09:41:37.000Z,176,2736.719970703125
2025-08-26T09:41:39.000Z,176,2744.219970703125
2025-08-26T09:41:45.000Z,179,2766.090087890625
2025-08-26T09:41:49.000Z,181,2780.719970703125
2025-08-26T09:41:55.000Z,183,2802.760009765625
2025-08-26T09:41:57.000Z,184,2809.85009765625
2025-08-26T09:42:03.000Z,185,2832.85009765625
2025-08-26T09:42:05.000Z,186,2839.56005859375
2025-08-26T09:42:12.000Z,186,2862.139892578125
2025-08-26T09:42:14.000Z,187,2868.840087890625
2025-08-26T09:42:14.000Z,187,2868.840087890625
2025-08-26T09:42:17.000Z,186,2874.47998046875
2025-08-26T09:42:18.000Z,186,2875.280029296875
2025-08-26T09:42:27.000Z,184,2893.419921875
2025-08-26T09:42:35.000Z,183,2910.469970703125
2025-08-26T09:42:36.000Z,183,2911.889892578125
2025-08-26T09:42:43.000Z,182,2927.489990234375
2025-08-26T09:42:50.000Z,179,2943.6298828125
2025-08-26T09:42:51.000Z,180,2946.0
2025-08-26T09:42:57.000Z,178,2957.860107421875
2025-08-26T09:43:05.000Z,177,2977.7099609375
2025-08-26T09:43:12.000Z,176,2994.590087890625
2025-08-26T09:43:13.000Z,176,2996.800048828125
2025-08-26T09:43:14.000Z,174,2998.659912109375
2025-08-26T09:43:14.000Z,174,2998.659912109375
2025-08-26T09:43:18.000Z,176,3012.360107421875
2025-08-26T09:43:22.000Z,179,3027.5
2025-08-26T09:43:25.000Z,180,3037.77001953125
2025-08-26T09:43:31.000Z,181,3060.02001953125
2025-08-26T09:43:35.000Z,182,3073.610107421875
2025-08-26T09:43:39.000Z,184,3084.4599609375
2025-08-26T09:43:45.000Z,185,3105.889892578125
2025-08-26T09:43:46.000Z,184,3109.340087890625
2025-08-26T09:43:52.000Z,185,3131.6201171875
2025-08-26T09:43:56.000Z,187,3145.6298828125
2025-08-26T09:44:00.000Z,186,3159.2900390625
2025-08-26T09:44:06.000Z,189,3179.679931640625
2025-08-26T09:44:10.000Z,189,3193.7900390625
2025-08-26T09:44:14.000Z,189,3205.22998046875
2025-08-26T09:44:14.000Z,189,3205.22998046875
2025-08-26T09:44:17.000Z,187,3213.419921875
2025-08-26T09:44:25.000Z,186,3231.39990234375
2025-08-26T09:44:30.000Z,186,3241.429931640625
2025-08-26T09:44:32.000Z,186,3245.6298828125
2025-08-26T09:44:41.000Z,185,3266.070068359375
2025-08-26T09:44:42.000Z,185,3268.02001953125
2025-08-26T09:44:49.000Z,182,3282.85009765625
2025-08-26T09:44:53.000Z,179,3291.52001953125
2025-08-26T09:44:58.000Z,178,3303.72998046875
2025-08-26T09:45:02.000Z,177,3311.81005859375
2025-08-26T09:45:03.000Z,177,3313.330078125
2025-08-26T09:45:09.000Z,177,3329.169921875
2025-08-26T09:45:14.000Z,179,3344.469970703125
2025-08-26T09:45:14.000Z,179,3344.469970703125
2025-08-26T09:45:16.000Z,180,3351.070068359375
