time_s,hr_bpm,d_meter_m
2025-02-25T17:49:32.000Z,106,1.4500000476837158
2025-02-25T17:49:34.000Z,106,1.4500000476837158
2025-02-25T17:49:41.000Z,103,5.710000038146973
2025-02-25T17:49:42.000Z,103,42.869998931884766
2025-02-25T17:49:45.000Z,102,46.38999938964844
2025-02-25T17:49:46.000Z,101,50.189998626708984
2025-02-25T17:49:51.000Z,99,52.310001373291016
2025-02-25T17:49:54.000Z,98,54.689998626708984
2025-02-25T17:49:57.000Z,97,55.81999969482422
2025-02-25T17:50:02.000Z,100,55.81999969482422
2025-02-25T17:50:04.000Z,97,55.83000183105469
2025-02-25T17:50:19.000Z,102,57.119998931884766
2025-02-25T17:50:21.000Z,105,57.119998931884766
2025-02-25T17:50:47.000Z,102,57.9900016784668
2025-02-25T17:51:04.000Z,99,57.9900016784668
2025-02-25T17:51:10.000Z,96,57.9900016784668
2025-02-25T17:51:17.000Z,93,58.29999923706055
2025-02-25T17:51:19.000Z,92,60.279998779296875
2025-02-25T17:51:24.000Z,91,64.47000122070312
2025-02-25T17:51:32.000Z,89,65.38999938964844
2025-02-25T17:51:38.000Z,86,65.38999938964844
2025-02-25T17:51:58.000Z,83,72.93000030517578
2025-02-25T17:52:00.000Z,85,75.8499984741211
2025-02-25T17:52:02.000Z,85,77.87000274658203
2025-02-25T17:52:06.000Z,84,81.58000183105469
2025-02-25T17:52:08.000Z,85,84.66999816894531
2025-02-25T17:52:11.000Z,86,86.19999694824219
2025-02-25T17:52:16.000Z,84,88.33999633789062
2025-02-25T17:52:21.000Z,84,96.91999816894531
2025-02-25T17:52:23.000Z,87,101.5999984741211
2025-02-25T17:52:24.000Z,90,102.94000244140625
2025-02-25T17:52:25.000Z,90,104.08999633789062
2025-02-25T17:52:27.000Z,93,105.77999877929688
2025-02-25T17:52:29.000Z,97,106.05000305175781
2025-02-25T17:52:32.000Z,97,106.75
2025-02-25T17:52:37.000Z,94,112.02999877929688
2025-02-25T17:52:41.000Z,94,117.30000305175781
2025-02-25T17:52:42.000Z,93,118.29000091552734
2025-02-25T17:52:47.000Z,90,119.75
2025-02-25T17:52:52.000Z,95,122.55000305175781
2025-02-25T17:52:53.000Z,92,123.19999694824219
2025-02-25T17:52:54.000Z,92,124.18000030517578
2025-02-25T17:53:00.000Z,93,131.60000610351562
2025-02-25T17:53:02.000Z,97,132.1999969482422
2025-02-25T17:53:03.000Z,100,132.5500030517578
2025-02-25T17:53:04.000Z,103,132.72999572753906
2025-02-25T17:53:06.000Z,106,134.27000427246094
2025-02-25T17:53:07.000Z,108,135.38999938964844
2025-02-25T17:53:10.000Z,108,141.33999633789062
2025-02-25T17:53:14.000Z,108,147.69000244140625
2025-02-25T17:53:25.000Z,106,152.72999572753906
2025-02-25T17:53:26.000Z,106,156.1999969482422
2025-02-25T17:53:28.000Z,105,161.3000030517578
2025-02-25T17:53:30.000Z,105,163.02999877929688
2025-02-25T17:53:31.000Z,106,163.42999267578125
2025-02-25T17:53:38.000Z,105,165.58999633789062
2025-02-25T17:53:50.000Z,102,165.66000366210938
2025-02-25T17:54:01.000Z,99,169.7100067138672
2025-02-25T17:54:04.000Z,98,173.1300048828125
2025-02-25T17:54:05.000Z,95,173.30999755859375
2025-02-25T17:54:07.000Z,98,173.30999755859375
2025-02-25T17:54:10.000Z,97,174.16000366210938
2025-02-25T17:54:15.000Z,96,179.47000122070312
2025-02-25T17:54:18.000Z,95,187.92999267578125
2025-02-25T17:54:19.000Z,95,189.67999267578125
2025-02-25T17:54:20.000Z,95,192.85000610351562
2025-02-25T17:54:23.000Z,99,198.66000366210938
2025-02-25T17:54:25.000Z,102,199.11000061035156
2025-02-25T17:54:26.000Z,103,199.1999969482422
2025-02-25T17:54:28.000Z,106,199.94000244140625
2025-02-25T17:54:31.000Z,105,206.8699951171875
2025-02-25T17:54:33.000Z,105,210.64999389648438
2025-02-25T17:54:34.000Z,105,211.72999572753906
2025-02-25T17:54:37.000Z,105,213.9199981689453
2025-02-25T17:54:38.000Z,105,213.9199981689453
2025-02-25T17:54:42.000Z,104,217.75999450683594
2025-02-25T17:54:48.000Z,103,223.83999633789062
2025-02-25T17:54:54.000Z,101,233.49000549316406
2025-02-25T17:54:58.000Z,101,239.88999938964844
2025-02-25T17:55:00.000Z,102,240.1999969482422
2025-02-25T17:55:03.000Z,101,240.64999389648438
2025-02-25T17:55:07.000Z,101,244.36000061035156
2025-02-25T17:55:10.000Z,101,246.66000366210938
2025-02-25T17:55:16.000Z,98,252.52000427246094
2025-02-25T17:55:17.000Z,99,253.3000030517578
2025-02-25T17:55:21.000Z,97,255.02999877929688
2025-02-25T17:55:30.000Z,99,256.6600036621094
2025-02-25T17:55:34.000Z,98,261.82000732421875
2025-02-25T17:55:38.000Z,99,267.5199890136719
2025-02-25T17:55:40.000Z,104,268.30999755859375
2025-02-25T17:55:41.000Z,104,268.3299865722656
2025-02-25T17:55:42.000Z,107,268.3299865722656
2025-02-25T17:55:44.000Z,109,269.0
2025-02-25T17:55:46.000Z,112,271.69000244140625
2025-02-25T17:55:48.000Z,112,273.7200012207031
2025-02-25T17:55:53.000Z,113,281.32000732421875
2025-02-25T17:55:56.000Z,114,282.1499938964844
