time_s,hr_bpm,d_meter_m,latitude,longitude
2025-02-19T17:57:22.000Z,82,11.319999694824219,48.23074665851891,13.02581213414669
2025-02-19T17:57:24.000Z,82,11.729999542236328,48.23075252585113,13.025835519656539
2025-02-19T17:57:29.000Z,81,14.100000381469727,48.230759650468826,13.025828981772065
2025-02-19T17:57:31.000Z,85,14.300000190734863,48.230755710974336,13.025830909609795
2025-02-19T17:57:35.000Z,86,14.680000305175781,48.23075830936432,13.02582730539143
2025-02-19T17:57:40.000Z,84,16.459999084472656,48.23075755499303,13.025830993428826
2025-02-19T17:57:42.000Z,88,17.149999618530273,48.23076291941106,13.025836357846856
2025-02-19T17:57:44.000Z,85,17.25,48.230765433982015,13.025831831619143
2025-02-19T17:57:46.000Z,86,17.899999618530273,48.230761578306556,13.025835938751698
2025-02-19T17:57:52.000Z,84,19.530000686645508,48.23076015338302,13.025847673416138
2025-02-19T17:57:53.000Z,88,19.809999465942383,48.230762500315905,13.025849349796772
2025-02-19T17:57:59.000Z,87,19.809999465942383,48.23075973428786,13.025854881852865
2025-02-19T17:58:03.000Z,91,19.809999465942383,48.23075973428786,13.025854881852865
2025-02-19T17:58:05.000Z,87,19.809999465942383,48.23075973428786,13.025854881852865
2025-02-19T17:58:17.000Z,84,19.90999984741211,48.23076015338302,13.025854881852865
2025-02-19T17:58:18.000Z,88,19.90999984741211,48.23075990192592,13.025855887681246
2025-02-19T17:58:23.000Z,92,19.90999984741211,48.23075839318335,13.025857144966722
2025-02-19T17:58:26.000Z,95,19.90999984741211,48.230755710974336,13.025856893509626
2025-02-19T17:58:30.000Z,98,19.90999984741211,48.230746407061815,13.02585362456739
2025-02-19T17:58:46.000Z,101,20.469999313354492,48.23074825108051,13.025839123874903
2025-02-19T17:58:50.000Z,99,27.1200008392334,48.23077775537968,13.025760250166059
2025-02-19T17:58:53.000Z,98,32.77000045776367,48.23081832379103,13.025714652612805
2025-02-19T17:58:57.000Z,98,39.38999938964844,48.230874482542276,13.025684729218483
