time_s,hr_bpm,d_meter_m,latitude,longitude
2025-08-30T08:43:41.000Z,132,114.29000091552734,47.37110520713031,15.098542962223291
2025-08-30T08:43:42.000Z,132,116.44000244140625,47.37108785659075,15.098570119589567
2025-08-30T08:43:49.000Z,133,135.8000030517578,47.37091653048992,15.098621835932136
2025-08-30T08:43:56.000Z,134,156.8000030517578,47.37072969786823,15.098576741293073
2025-08-30T08:43:59.000Z,134,165.1199951171875,47.370662139728665,15.09853114373982
2025-08-30T08:44:05.000Z,135,182.47000122070312,47.37056407146156,15.098352693021297
2025-08-30T08:44:11.000Z,138,196.9600067138672,47.370495507493615,15.098188994452357
2025-08-30T08:44:18.000Z,137,214.55999755859375,47.37041705287993,15.097989672794938
2025-08-30T08:44:26.000Z,137,235.44000244140625,47.37029157578945,15.097785405814648
2025-08-30T08:44:29.000Z,138,238.0399932861328,47.37027741037309,15.097770737484097
2025-08-30T08:44:30.000Z,139,239.1999969482422,47.370268274098635,15.097778951749206
2025-08-30T08:44:31.000Z,139,239.74000549316406,47.370263412594795,15.097774928435683
2025-08-30T08:44:33.000Z,140,242.6699981689453,47.37023717723787,15.097773252055049
2025-08-30T08:44:39.000Z,143,256.3399963378906,47.3701164778322,15.097807282581925
2025-08-30T08:44:44.000Z,145,268.0199890136719,47.37001648172736,15.097852796316147
2025-08-30T08:44:50.000Z,148,282.260009765625,47.36988924443722,15.097870649769902
2025-08-30T08:44:51.000Z,147,284.54998779296875,47.36986887641251,15.097874170169234
2025-08-30T08:44:52.000Z,147,286.3500061035156,47.369852950796485,15.09788129478693
2025-08-30T08:44:56.000Z,149,295.3800048828125,47.36977416090667,15.097919683903456
2025-08-30T08:44:57.000Z,149,297.4200134277344,47.36975563690066,15.097918342798948
2025-08-30T08:45:01.000Z,150,305.6600036621094,47.3696812056005,15.09793602861464
2025-08-30T08:45:03.000Z,151,308.7699890136719,47.36965438351035,15.097926389425993
2025-08-30T08:45:05.000Z,151,314.3999938964844,47.36960291862488,15.09791993536055
2025-08-30T08:45:10.000Z,153,326.7699890136719,47.36950661055744,15.097845084965229
2025-08-30T08:45:13.000Z,154,334.32000732421875,47.36947140656412,15.097792111337185
2025-08-30T08:45:15.000Z,155,339.20001220703125,47.36944726668298,15.097739305347204
2025-08-30T08:45:17.000Z,156,348.5,47.36940066330135,15.097637716680765
2025-08-30T08:45:21.000Z,158,353.1499938964844,47.36935716122389,15.09761156514287
