time_s,hr_bpm,d_meter_m,latitude,longitude
2025-09-09T08:38:47.000Z,118,0.0,47.37213819287717,15.097886491566896
2025-09-09T08:38:48.000Z,116,0.05000000074505806,47.37213592976332,15.097908284515142
2025-09-09T08:38:52.000Z,116,1.4800000190734863,47.37210282124579,15.097832344472408
2025-09-09T08:38:54.000Z,113,3.8399999141693115,47.37212536856532,15.097831338644028
2025-09-09T08:39:00.000Z,113,14.420000076293945,47.37222008407116,15.097819436341524
2025-09-09T08:39:04.000Z,116,24.280000686645508,47.37229870632291,15.097744418308139
2025-09-09T08:39:05.000Z,117,25.690000534057617,47.372312285006046,15.097728073596954
2025-09-09T08:39:07.000Z,118,28.600000381469727,47.372337598353624,15.097714997828007
2025-09-09T08:39:13.000Z,121,40.84000015258789,47.37244673073292,15.097692953422666
2025-09-09T08:39:16.000Z,122,48.77000045776367,47.372516887262464,15.097673507407308
2025-09-09T08:39:23.000Z,120,68.33999633789062,47.37268343567848,15.097589688375592
2025-09-09T08:39:29.000Z,123,80.08999633789062,47.37278644926846,15.097549790516496
2025-09-09T08:39:30.000Z,124,80.87999725341797,47.37279265187681,15.097554987296462
2025-09-09T08:39:34.000Z,124,90.62999725341797,47.372878985479474,15.097537888213992
2025-09-09T08:39:39.000Z,128,102.44999694824219,47.37298334017396,15.097508551552892
2025-09-09T08:39:41.000Z,129,107.75,47.37302977591753,15.097493128851056
2025-09-09T08:39:49.000Z,130,126.52999877929688,47.373189283534884,15.097400257363915
2025-09-09T08:39:54.000Z,131,137.0399932861328,47.373282657936215,15.097417272627354
2025-09-09T08:40:00.000Z,129,150.4600067138672,47.37339589744806,15.097354911267757
2025-09-09T08:40:08.000Z,129,170.1199951171875,47.37356529571116,15.09727779775858
2025-09-09T08:40:16.000Z,129,186.22000122070312,47.373705273494124,15.097229015082121
2025-09-09T08:40:24.000Z,130,208.4199981689453,47.37388296984136,15.097089121118188
2025-09-09T08:40:34.000Z,130,229.14999389648438,47.37406896427274,15.097039081156254
2025-09-09T08:40:35.000Z,130,231.74000549316406,47.374089835211635,15.097023574635386
2025-09-09T08:40:43.000Z,130,251.7899932861328,47.374241882935166,15.09687663987279
2025-09-09T08:40:44.000Z,130,253.38999938964844,47.37425361759961,15.096863145008683
2025-09-09T08:40:52.000Z,130,272.8299865722656,47.374407928436995,15.096742948517203
2025-09-09T08:41:00.000Z,130,288.8500061035156,47.37452795729041,15.096627026796341
2025-09-09T08:41:05.000Z,133,302.9599914550781,47.37464270554483,15.096550583839417
2025-09-09T08:41:12.000Z,130,321.1499938964844,47.37478871829808,15.09644128382206
2025-09-09T08:41:18.000Z,129,338.07000732421875,47.37490279600024,15.096285212785006
2025-09-09T08:41:25.000Z,130,358.3599853515625,47.37495694309473,15.096028139814734
2025-09-09T08:41:32.000Z,130,377.79998779296875,47.37501595169306,15.095787160098553
2025-09-09T08:41:40.000Z,132,399.4800109863281,47.375128185376525,15.095552802085876
2025-09-09T08:41:41.000Z,132,401.6099853515625,47.37513086758554,15.09552463889122
2025-09-09T08:41:43.000Z,132,405.2799987792969,47.375114522874355,15.095483651384711
2025-09-09T08:41:45.000Z,132,407.7699890136719,47.37510044127703,15.095459511503577
2025-09-09T08:41:49.000Z,133,416.4200134277344,47.375027518719435,15.095501253381371
2025-09-09T08:41:55.000Z,134,436.9200134277344,47.37485736608505,15.09561013430357
2025-09-09T08:41:59.000Z,134,447.69000244140625,47.37476550042629,15.095651121810079
2025-09-09T08:42:04.000Z,134,461.1700134277344,47.37464614212513,15.095680793747306
2025-09-09T08:42:11.000Z,137,475.239990234375,47.37452443689108,15.095735024660826
2025-09-09T08:42:17.000Z,139,490.3500061035156,47.374393343925476,15.095782801508904
2025-09-09T08:42:23.000Z,139,506.8599853515625,47.3742504324764,15.095836110413074
2025-09-09T08:42:31.000Z,141,528.8699951171875,47.37405622377992,15.095904171466827
2025-09-09T08:42:35.000Z,144,537.7100219726562,47.37398313358426,15.095961084589362
2025-09-09T08:42:37.000Z,144,543.1300048828125,47.37394172698259,15.09600492194295
2025-09-09T08:42:42.000Z,147,554.6099853515625,47.373853884637356,15.096084885299206
2025-09-09T08:42:43.000Z,146,557.0700073242188,47.37383167259395,15.096090165898204
2025-09-09T08:42:51.000Z,146,578.7899780273438,47.37364685162902,15.096177672967315
2025-09-09T08:42:58.000Z,149,598.0800170898438,47.3734784591943,15.096238777041435
2025-09-09T08:43:01.000Z,148,604.719970703125,47.373423390090466,15.096274400129914
2025-09-09T08:43:10.000Z,147,625.02001953125,47.37326329573989,15.096406750380993
2025-09-09T08:43:17.000Z,148,643.719970703125,47.37310957163572,15.096495933830738
2025-09-09T08:43:24.000Z,149,663.989990234375,47.37292969599366,15.09654588997364
2025-09-09T08:43:26.000Z,150,669.030029296875,47.37288602627814,15.096564665436745
2025-09-09T08:43:33.000Z,150,685.760009765625,47.372754430398345,15.096668349578977
2025-09-09T08:43:39.000Z,151,699.3699951171875,47.37263943068683,15.096723837777972
2025-09-09T08:43:41.000Z,151,704.3400268554688,47.37259550951421,15.096739260479808
2025-09-09T08:43:50.000Z,150,725.4299926757812,47.3724149633199,15.096826767548919
2025-09-09T08:43:58.000Z,148,744.8200073242188,47.37225369550288,15.09692014195025
2025-09-09T08:44:06.000Z,148,766.0499877929688,47.37206828780472,15.09699247777462
2025-09-09T08:44:07.000Z,149,768.739990234375,47.37204465083778,15.097000859677792
2025-09-09T08:44:16.000Z,149,788.9099731445312,47.37187332473695,15.097087947651744
2025-09-09T08:44:23.000Z,149,803.4299926757812,47.37174365669489,15.09714737534523
2025-09-09T08:44:28.000Z,146,818.6099853515625,47.37161164171994,15.09720311500132
2025-09-09T08:44:32.000Z,147,829.3099975585938,47.3715185187757,15.097240749746561
2025-09-09T08:44:40.000Z,146,850.0900268554688,47.37134157679975,15.097332196310163
2025-09-09T08:44:47.000Z,146,867.75,47.37118165008724,15.097346361726522
2025-09-09T08:44:52.000Z,144,882.0399780273438,47.37106053158641,15.097405202686787
2025-09-09T08:44:59.000Z,143,902.4400024414062,47.37087847664952,15.097422217950225
2025-09-09T08:45:07.000Z,145,923.0599975585938,47.370712431147695,15.097542582079768
2025-09-09T08:45:08.000Z,145,926.25,47.37068619579077,15.097559681162238
2025-09-09T08:45:15.000Z,146,945.5,47.37051813863218,15.097620533779263
2025-09-09T08:45:21.000Z,147,961.6099853515625,47.37037790939212,15.097675938159227
2025-09-09T08:45:27.000Z,148,974.5800170898438,47.370270788669586,15.097714997828007
2025-09-09T08:45:31.000Z,151,980.0999755859375,47.370222341269255,15.097733940929174
2025-09-09T08:45:32.000Z,151,982.5599975585938,47.370200799778104,15.097741987556219
2025-09-09T08:45:34.000Z,154,988.0900268554688,47.370152939110994,15.097762858495116
2025-09-09T08:45:38.000Z,157,998.5,47.37005931325257,15.097774174064398
2025-09-09T08:45:39.000Z,156,1001.2100219726562,47.370035257190466,15.097780460491776
2025-09-09T08:45:41.000Z,158,1006.0900268554688,47.36999602988362,15.097814407199621
2025-09-09T08:45:47.000Z,159,1021.030029296875,47.36987021751702,15.097883474081755
2025-09-09T08:45:54.000Z,159,1038.2900390625,47.369714733213186,15.097922869026661
2025-09-09T08:45:59.000Z,160,1050.1199951171875,47.369601242244244,15.09789302945137
2025-09-09T08:46:07.000Z,162,1069.5799560546875,47.369426311925054,15.097904931753874
2025-09-09T08:46:15.000Z,163,1089.5999755859375,47.36924551427364,15.097910882905126
2025-09-09T08:46:20.000Z,163,1095.8199462890625,47.369194300845265,15.097947428002954
2025-09-09T08:46:21.000Z,163,1099.4100341796875,47.36916186287999,15.09793410077691
2025-09-09T08:46:25.000Z,166,1110.6500244140625,47.36906102858484,15.097927479073405
2025-09-09T08:46:29.000Z,168,1120.93994140625,47.36896773800254,15.097923455759883
2025-09-09T08:46:35.000Z,169,1135.72998046875,47.36883815377951,15.09791205637157
2025-09-09T08:46:37.000Z,169,1139.5799560546875,47.36880647018552,15.097933514043689
2025-09-09T08:46:39.000Z,168,1143.6199951171875,47.3687728587538,15.097963437438011
2025-09-09T08:46:43.000Z,167,1155.47998046875,47.36866825260222,15.09794382378459
2025-09-09T08:46:48.000Z,167,1168.5899658203125,47.368550822138786,15.097935693338513
2025-09-09T08:46:50.000Z,167,1176.02001953125,47.36848711967468,15.097910882905126
2025-09-09T08:46:51.000Z,166,1179.5999755859375,47.36845417879522,15.097902836278081
2025-09-09T08:46:55.000Z,166,1189.550048828125,47.368361726403236,15.097926389425993
2025-09-09T08:47:00.000Z,164,1202.489990234375,47.36824739724398,15.098014567047358
2025-09-09T08:47:06.000Z,163,1218.25,47.36810892820358,15.09808262810111
2025-09-09T08:47:12.000Z,163,1237.3800048828125,47.367944307625294,15.098159071058035
2025-09-09T08:47:19.000Z,161,1258.5,47.367762168869376,15.098241129890084
2025-09-09T08:47:26.000Z,159,1274.780029296875,47.367626298218966,15.09827516041696
2025-09-09T08:47:34.000Z,158,1297.260009765625,47.36742974258959,15.098293097689748
