time_s,hr_bpm,d_meter_m
2025-09-02T09:14:23.000Z,77,0.0
2025-09-02T09:14:24.000Z,79,0.0
2025-09-02T09:14:30.000Z,85,3.5799999237060547
2025-09-02T09:14:32.000Z,88,7.170000076293945
2025-09-02T09:14:35.000Z,91,13.619999885559082
2025-09-02T09:14:36.000Z,94,15.800000190734863
2025-09-02T09:14:38.000Z,97,20.520000457763672
2025-09-02T09:14:41.000Z,100,28.200000762939453
2025-09-02T09:14:46.000Z,105,41.59000015258789
2025-09-02T09:14:50.000Z,108,52.2400016784668
2025-09-02T09:14:55.000Z,112,66.04000091552734
2025-09-02T09:15:02.000Z,115,84.66000366210938
2025-09-02T09:15:07.000Z,118,97.95999908447266
2025-09-02T09:15:15.000Z,119,119.38999938964844
2025-09-02T09:15:23.000Z,118,139.9499969482422
2025-09-02T09:15:27.000Z,121,151.0500030517578
2025-09-02T09:15:31.000Z,124,162.19000244140625
2025-09-02T09:15:35.000Z,128,173.1199951171875
2025-09-02T09:15:39.000Z,131,184.02000427246094
2025-09-02T09:15:47.000Z,130,206.41000366210938
2025-09-02T09:15:53.000Z,133,223.2899932861328
2025-09-02T09:16:01.000Z,132,245.42999267578125
2025-09-02T09:16:09.000Z,134,267.1000061035156
2025-09-02T09:16:17.000Z,134,289.25
2025-09-02T09:16:24.000Z,135,309.30999755859375
2025-09-02T09:16:32.000Z,135,331.57000732421875
2025-09-02T09:16:40.000Z,134,353.5899963378906
2025-09-02T09:16:47.000Z,133,373.6099853515625
2025-09-02T09:16:54.000Z,133,393.7099914550781
2025-09-02T09:17:02.000Z,133,416.4700012207031
2025-09-02T09:17:05.000Z,134,419.3599853515625
2025-09-02T09:17:08.000Z,136,419.510009765625
2025-09-02T09:17:14.000Z,135,433.1700134277344
2025-09-02T09:17:21.000Z,136,452.3599853515625
2025-09-02T09:17:24.000Z,136,460.3500061035156
2025-09-02T09:17:26.000Z,136,466.04998779296875
2025-09-02T09:17:32.000Z,136,482.1600036621094
2025-09-02T09:17:35.000Z,136,490.4800109863281
2025-09-02T09:17:37.000Z,136,495.29998779296875
2025-09-02T09:17:45.000Z,138,514.8499755859375
2025-09-02T09:17:48.000Z,135,521.0700073242188
2025-09-02T09:17:53.000Z,138,531.760009765625
2025-09-02T09:18:00.000Z,138,548.1599731445312
2025-09-02T09:18:04.000Z,141,561.9299926757812
2025-09-02T09:18:06.000Z,140,567.780029296875
2025-09-02T09:18:12.000Z,141,583.0800170898438
2025-09-02T09:18:21.000Z,141,605.1500244140625
2025-09-02T09:18:29.000Z,143,625.8300170898438
2025-09-02T09:18:30.000Z,144,628.25
2025-09-02T09:18:39.000Z,146,650.1099853515625
2025-09-02T09:18:40.000Z,146,652.5599975585938
2025-09-02T09:18:47.000Z,147,670.6599731445312
2025-09-02T09:18:53.000Z,146,686.6199951171875
2025-09-02T09:19:00.000Z,146,707.010009765625
2025-09-02T09:19:08.000Z,145,728.3699951171875
2025-09-02T09:19:15.000Z,146,750.6599731445312
2025-09-02T09:19:23.000Z,145,772.719970703125
2025-09-02T09:19:31.000Z,146,793.8300170898438
2025-09-02T09:19:36.000Z,144,807.3099975585938
2025-09-02T09:19:44.000Z,146,830.0
2025-09-02T09:19:52.000Z,145,852.6099853515625
2025-09-02T09:19:57.000Z,145,867.530029296875
2025-09-02T09:20:04.000Z,145,884.6199951171875
2025-09-02T09:20:11.000Z,143,904.1099853515625
2025-09-02T09:20:18.000Z,146,922.7100219726562
2025-09-02T09:20:20.000Z,146,928.6599731445312
2025-09-02T09:20:27.000Z,146,951.0599975585938
2025-09-02T09:20:29.000Z,148,956.97998046875
2025-09-02T09:20:35.000Z,151,973.7000122070312
2025-09-02T09:20:37.000Z,151,979.3300170898438
2025-09-02T09:20:44.000Z,151,997.219970703125
2025-09-02T09:20:45.000Z,150,1000.3499755859375
2025-09-02T09:20:52.000Z,151,1021.6500244140625
2025-09-02T09:20:53.000Z,150,1025.1400146484375
2025-09-02T09:21:00.000Z,151,1046.030029296875
2025-09-02T09:21:01.000Z,151,1048.9599609375
2025-09-02T09:21:07.000Z,151,1065.3699951171875
2025-09-02T09:21:13.000Z,151,1080.969970703125
2025-09-02T09:21:20.000Z,149,1101.2099609375
