time_s,hr_bpm,d_meter_m
2025-07-11T08:19:02.000Z,107,0.0
2025-07-11T08:19:03.000Z,109,4.96999979019165
2025-07-11T08:19:06.000Z,107,12.859999656677246
2025-07-11T08:19:10.000Z,108,18.25
2025-07-11T08:19:11.000Z,107,20.139999389648438
2025-07-11T08:19:14.000Z,109,22.84000015258789
2025-07-11T08:19:15.000Z,111,24.649999618530273
2025-07-11T08:19:17.000Z,114,29.31999969482422
2025-07-11T08:19:20.000Z,117,36.439998626708984
2025-07-11T08:19:26.000Z,120,54.61000061035156
2025-07-11T08:19:28.000Z,123,60.7599983215332
2025-07-11T08:19:34.000Z,126,78.5999984741211
2025-07-11T08:19:35.000Z,127,81.30000305175781
2025-07-11T08:19:39.000Z,130,91.0199966430664
2025-07-11T08:19:40.000Z,127,93.8499984741211
2025-07-11T08:19:42.000Z,130,99.58000183105469
2025-07-11T08:19:49.000Z,128,117.30000305175781
2025-07-11T08:19:50.000Z,132,118.93000030517578
2025-07-11T08:19:52.000Z,129,122.73999786376953
2025-07-11T08:19:55.000Z,127,129.14999389648438
2025-07-11T08:19:59.000Z,129,143.24000549316406
2025-07-11T08:20:03.000Z,132,150.14999389648438
2025-07-11T08:20:04.000Z,131,152.11000061035156
2025-07-11T08:20:09.000Z,132,164.52000427246094
2025-07-11T08:20:15.000Z,130,186.64999389648438
2025-07-11T08:20:20.000Z,133,201.97000122070312
2025-07-11T08:20:24.000Z,131,214.1999969482422
2025-07-11T08:20:28.000Z,134,225.38999938964844
2025-07-11T08:20:32.000Z,137,234.8000030517578
2025-07-11T08:20:35.000Z,138,242.13999938964844
2025-07-11T08:20:43.000Z,139,263.25
2025-07-11T08:20:47.000Z,140,274.6600036621094
2025-07-11T08:20:53.000Z,143,290.55999755859375
2025-07-11T08:20:55.000Z,144,296.4100036621094
2025-07-11T08:21:03.000Z,145,318.6099853515625
2025-07-11T08:21:04.000Z,146,321.4700012207031
2025-07-11T08:21:08.000Z,149,333.2699890136719
2025-07-11T08:21:12.000Z,151,344.4200134277344
2025-07-11T08:21:19.000Z,152,365.20001220703125
2025-07-11T08:21:21.000Z,153,370.9100036621094
2025-07-11T08:21:23.000Z,157,376.9100036621094
2025-07-11T08:21:30.000Z,155,397.8299865722656
2025-07-11T08:21:31.000Z,154,400.2099914550781
2025-07-11T08:21:39.000Z,153,422.6099853515625
2025-07-11T08:21:40.000Z,153,425.5899963378906
2025-07-11T08:21:43.000Z,153,433.92999267578125
2025-07-11T08:21:45.000Z,153,439.4700012207031
2025-07-11T08:21:50.000Z,153,454.9800109863281
2025-07-11T08:21:53.000Z,152,463.75
2025-07-11T08:21:54.000Z,152,465.760009765625
2025-07-11T08:21:58.000Z,152,474.6600036621094
2025-07-11T08:21:59.000Z,151,476.2300109863281
2025-07-11T08:22:04.000Z,153,483.9100036621094
2025-07-11T08:22:08.000Z,152,500.2300109863281
2025-07-11T08:22:14.000Z,151,522.5399780273438
2025-07-11T08:22:15.000Z,149,526.010009765625
2025-07-11T08:22:19.000Z,153,535.7899780273438
2025-07-11T08:22:22.000Z,151,540.9299926757812
2025-07-11T08:22:24.000Z,150,545.72998046875
2025-07-11T08:22:27.000Z,151,553.989990234375
2025-07-11T08:22:33.000Z,152,574.8499755859375
2025-07-11T08:22:34.000Z,152,577.6099853515625
2025-07-11T08:22:42.000Z,153,599.5499877929688
2025-07-11T08:22:50.000Z,152,621.52001953125
2025-07-11T08:22:51.000Z,152,624.0399780273438
2025-07-11T08:22:59.000Z,152,644.0800170898438
2025-07-11T08:23:00.000Z,152,646.4400024414062
2025-07-11T08:23:09.000Z,152,667.7899780273438
2025-07-11T08:23:15.000Z,154,686.8699951171875
2025-07-11T08:23:22.000Z,153,708.3200073242188
2025-07-11T08:23:29.000Z,154,726.530029296875
2025-07-11T08:23:36.000Z,153,745.5
2025-07-11T08:23:38.000Z,156,750.3200073242188
2025-07-11T08:23:40.000Z,153,756.1599731445312
2025-07-11T08:23:42.000Z,154,762.3599853515625
2025-07-11T08:23:49.000Z,154,785.5599975585938
2025-07-11T08:23:51.000Z,153,791.3200073242188
2025-07-11T08:23:59.000Z,153,814.1400146484375
2025-07-11T08:24:01.000Z,154,819.6799926757812
2025-07-11T08:24:06.000Z,153,831.8800048828125
2025-07-11T08:24:07.000Z,155,833.8699951171875
2025-07-11T08:24:15.000Z,156,856.1900024414062
2025-07-11T08:24:16.000Z,156,858.530029296875
2025-07-11T08:24:22.000Z,153,875.3200073242188
2025-07-11T08:24:23.000Z,153,878.1599731445312
2025-07-11T08:24:31.000Z,155,899.510009765625
2025-07-11T08:24:39.000Z,155,923.1900024414062
2025-07-11T08:24:46.000Z,158,942.5900268554688
2025-07-11T08:24:48.000Z,162,948.280029296875
2025-07-11T08:24:51.000Z,165,956.2899780273438
2025-07-11T08:24:53.000Z,163,962.530029296875
2025-07-11T08:25:00.000Z,165,984.9600219726562
2025-07-11T08:25:03.000Z,166,994.6599731445312
2025-07-11T08:25:05.000Z,164,1000.02001953125
2025-07-11T08:25:10.000Z,163,1015.77001953125
2025-07-11T08:25:15.000Z,160,1032.6700439453125
2025-07-11T08:25:18.000Z,159,1039.260009765625
2025-07-11T08:25:24.000Z,158,1060.1600341796875
2025-07-11T08:25:27.000Z,159,1070.969970703125
2025-07-11T08:25:33.000Z,158,1087.199951171875
2025-07-11T08:25:35.000Z,159,1092.1099853515625
2025-07-11T08:25:38.000Z,159,1100.6199951171875
