time_s,hr_bpm,d_meter_m
2025-05-15T13:42:10.000Z,98,0.0
2025-05-15T13:42:11.000Z,95,0.0
2025-05-15T13:42:15.000Z,92,0.0
2025-05-15T13:42:18.000Z,95,0.0
2025-05-15T13:42:26.000Z,98,5.920000076293945
2025-05-15T13:42:27.000Z,101,8.90999984741211
2025-05-15T13:42:28.000Z,104,9.800000190734863
2025-05-15T13:42:30.000Z,110,9.800000190734863
2025-05-15T13:42:32.000Z,108,9.800000190734863
2025-05-15T13:42:38.000Z,110,20.780000686645508
2025-05-15T13:42:40.000Z,113,25.469999313354492
2025-05-15T13:42:42.000Z,117,31.190000534057617
2025-05-15T13:42:45.000Z,121,38.869998931884766
2025-05-15T13:42:47.000Z,123,45.0
2025-05-15T13:42:48.000Z,126,48.189998626708984
2025-05-15T13:42:50.000Z,129,54.970001220703125
2025-05-15T13:42:52.000Z,132,62.970001220703125
2025-05-15T13:42:54.000Z,134,70.33000183105469
2025-05-15T13:42:57.000Z,137,80.3499984741211
2025-05-15T13:43:02.000Z,138,94.44000244140625
2025-05-15T13:43:07.000Z,138,114.0
2025-05-15T13:43:14.000Z,140,134.8699951171875
2025-05-15T13:43:19.000Z,143,149.0500030517578
2025-05-15T13:43:20.000Z,143,150.9499969482422
2025-05-15T13:43:25.000Z,144,164.72999572753906
2025-05-15T13:43:31.000Z,145,178.88999938964844
2025-05-15T13:43:39.000Z,145,201.67999267578125
2025-05-15T13:43:45.000Z,146,219.22999572753906
2025-05-15T13:43:50.000Z,143,232.5800018310547
2025-05-15T13:43:51.000Z,143,236.2100067138672
2025-05-15T13:43:57.000Z,145,257.010009765625
2025-05-15T13:44:01.000Z,142,270.95001220703125
2025-05-15T13:44:03.000Z,148,278.04998779296875
2025-05-15T13:44:04.000Z,147,282.2099914550781
2025-05-15T13:44:07.000Z,150,294.5
2025-05-15T13:44:12.000Z,151,315.32000732421875
2025-05-15T13:44:18.000Z,150,338.3500061035156
2025-05-15T13:44:21.000Z,152,348.1300048828125
2025-05-15T13:44:28.000Z,152,367.5400085449219
2025-05-15T13:44:35.000Z,151,384.4700012207031
2025-05-15T13:44:42.000Z,148,404.8699951171875
2025-05-15T13:44:43.000Z,148,407.6199951171875
2025-05-15T13:44:50.000Z,150,429.30999755859375
2025-05-15T13:44:54.000Z,154,442.2300109863281
2025-05-15T13:44:55.000Z,151,445.1099853515625
2025-05-15T13:44:59.000Z,151,456.5799865722656
2025-05-15T13:45:06.000Z,151,478.3800048828125
2025-05-15T13:45:09.000Z,148,488.3900146484375
2025-05-15T13:45:10.000Z,151,491.4800109863281
2025-05-15T13:45:15.000Z,151,505.67999267578125
2025-05-15T13:45:23.000Z,151,528.8699951171875
2025-05-15T13:45:29.000Z,154,547.2999877929688
2025-05-15T13:45:35.000Z,153,568.8499755859375
2025-05-15T13:45:37.000Z,154,578.3800048828125
2025-05-15T13:45:43.000Z,152,601.8099975585938
2025-05-15T13:45:44.000Z,152,605.22998046875
2025-05-15T13:45:51.000Z,150,625.3300170898438
2025-05-15T13:45:52.000Z,150,628.0399780273438
2025-05-15T13:46:00.000Z,150,650.9000244140625
2025-05-15T13:46:01.000Z,149,653.7000122070312
2025-05-15T13:46:08.000Z,151,674.8200073242188
2025-05-15T13:46:17.000Z,150,695.47998046875
2025-05-15T13:46:18.000Z,150,698.8599853515625
2025-05-15T13:46:24.000Z,150,719.5399780273438
2025-05-15T13:46:31.000Z,150,741.7100219726562
2025-05-15T13:46:38.000Z,152,762.4099731445312
2025-05-15T13:46:39.000Z,152,765.260009765625
2025-05-15T13:46:46.000Z,155,787.3499755859375
2025-05-15T13:46:47.000Z,154,790.1900024414062
2025-05-15T13:46:54.000Z,153,810.6900024414062
2025-05-15T13:46:59.000Z,151,816.8200073242188
2025-05-15T13:47:02.000Z,152,816.9199829101562
2025-05-15T13:47:06.000Z,149,817.0800170898438
2025-05-15T13:47:10.000Z,146,819.97998046875
2025-05-15T13:47:13.000Z,143,828.489990234375
2025-05-15T13:47:14.000Z,145,831.6900024414062
2025-05-15T13:47:18.000Z,148,844.530029296875
2025-05-15T13:47:20.000Z,145,851.1900024414062
2025-05-15T13:47:21.000Z,144,854.3599853515625
2025-05-15T13:47:28.000Z,145,875.97998046875
2025-05-15T13:47:34.000Z,144,897.5399780273438
2025-05-15T13:47:39.000Z,144,913.1500244140625
2025-05-15T13:47:44.000Z,147,928.2100219726562
2025-05-15T13:47:46.000Z,144,934.7899780273438
2025-05-15T13:47:48.000Z,147,941.27001953125
2025-05-15T13:47:52.000Z,150,954.22998046875
2025-05-15T13:47:57.000Z,150,971.4000244140625
2025-05-15T13:48:03.000Z,151,993.2000122070312
2025-05-15T13:48:05.000Z,156,998.6400146484375
2025-05-15T13:48:06.000Z,154,1001.6400146484375
2025-05-15T13:48:07.000Z,151,1008.0700073242188
2025-05-15T13:48:07.000Z,151,1008.0700073242188
2025-05-15T13:48:08.000Z,151,1008.0700073242188
2025-05-15T13:48:12.000Z,150,1021.0399780273438
2025-05-15T13:48:17.000Z,153,1036.550048828125
2025-05-15T13:48:20.000Z,156,1046.3599853515625
2025-05-15T13:48:23.000Z,157,1055.9300537109375
2025-05-15T13:48:28.000Z,160,1071.6199951171875
2025-05-15T13:48:31.000Z,160,1080.1500244140625
2025-05-15T13:48:38.000Z,160,1101.7099609375
2025-05-15T13:48:46.000Z,158,1123.4200439453125
2025-05-15T13:48:48.000Z,161,1129.1600341796875
2025-05-15T13:48:55.000Z,160,1150.5899658203125
2025-05-15T13:49:02.000Z,159,1172.449951171875
2025-05-15T13:49:06.000Z,160,1185.219970703125
2025-05-15T13:49:13.000Z,161,1206.4300537109375
2025-05-15T13:49:17.000Z,162,1218.3599853515625
2025-05-15T13:49:21.000Z,166,1229.8499755859375
2025-05-15T13:49:25.000Z,166,1241.6500244140625
2025-05-15T13:49:29.000Z,169,1253.8599853515625
2025-05-15T13:49:35.000Z,171,1270.739990234375
2025-05-15T13:49:41.000Z,174,1286.1700439453125
2025-05-15T13:49:43.000Z,174,1291.97998046875
2025-05-15T13:49:46.000Z,177,1299.949951171875
2025-05-15T13:49:48.000Z,180,1306.1099853515625
2025-05-15T13:49:50.000Z,181,1312.760009765625
2025-05-15T13:49:58.000Z,184,1334.699951171875
2025-05-15T13:49:59.000Z,181,1337.31005859375
2025-05-15T13:50:00.000Z,182,1340.4000244140625
2025-05-15T13:50:08.000Z,182,1360.030029296875
2025-05-15T13:50:16.000Z,182,1383.1500244140625
2025-05-15T13:50:24.000Z,182,1404.8199462890625
2025-05-15T13:50:32.000Z,181,1426.5699462890625
2025-05-15T13:50:33.000Z,181,1430.1099853515625
2025-05-15T13:50:40.000Z,181,1450.6600341796875
2025-05-15T13:50:43.000Z,181,1457.8599853515625
2025-05-15T13:50:50.000Z,180,1478.5
2025-05-15T13:50:53.000Z,181,1486.43994140625
2025-05-15T13:51:01.000Z,182,1508.75
2025-05-15T13:51:02.000Z,182,1511.6600341796875
2025-05-15T13:51:10.000Z,182,1534.530029296875
2025-05-15T13:51:11.000Z,182,1536.8900146484375
2025-05-15T13:51:19.000Z,182,1559.449951171875
2025-05-15T13:51:20.000Z,181,1562.300048828125
2025-05-15T13:51:28.000Z,182,1585.6800537109375
2025-05-15T13:51:29.000Z,182,1588.6400146484375
2025-05-15T13:51:36.000Z,183,1610.6500244140625
2025-05-15T13:51:38.000Z,184,1616.0799560546875
2025-05-15T13:51:46.000Z,186,1638.0799560546875
2025-05-15T13:51:48.000Z,187,1643.3599853515625
2025-05-15T13:51:56.000Z,185,1665.5899658203125
2025-05-15T13:52:00.000Z,185,1676.6199951171875
2025-05-15T13:52:08.000Z,184,1697.75
2025-05-15T13:52:15.000Z,183,1715.6300048828125
2025-05-15T13:52:21.000Z,184,1730.739990234375
2025-05-15T13:52:28.000Z,185,1749.800048828125
2025-05-15T13:52:35.000Z,187,1768.3399658203125
2025-05-15T13:52:43.000Z,185,1790.0400390625
2025-05-15T13:52:45.000Z,184,1795.3800048828125
2025-05-15T13:52:53.000Z,186,1816.8900146484375
2025-05-15T13:52:55.000Z,185,1821.9200439453125
2025-05-15T13:53:03.000Z,185,1842.8199462890625
2025-05-15T13:53:11.000Z,185,1864.5
2025-05-15T13:53:17.000Z,185,1880.0699462890625
2025-05-15T13:53:24.000Z,185,1898.77001953125
2025-05-15T13:53:32.000Z,185,1919.4100341796875
2025-05-15T13:53:40.000Z,185,1934.7900390625
2025-05-15T13:53:41.000Z,184,1934.9599609375
2025-05-15T13:53:47.000Z,181,1935.2099609375
2025-05-15T13:53:48.000Z,180,1935.2099609375
2025-05-15T13:53:53.000Z,177,1940.06005859375
2025-05-15T13:53:54.000Z,177,1945.4200439453125
2025-05-15T13:53:57.000Z,175,1950.6800537109375
2025-05-15T13:54:00.000Z,172,1958.06005859375
2025-05-15T13:54:02.000Z,171,1963.469970703125
2025-05-15T13:54:08.000Z,174,1979.489990234375
2025-05-15T13:54:13.000Z,175,1993.4200439453125
2025-05-15T13:54:16.000Z,176,2002.6300048828125
2025-05-15T13:54:21.000Z,176,2017.0899658203125
2025-05-15T13:54:28.000Z,178,2036.9000244140625
2025-05-15T13:54:35.000Z,178,2057.43994140625
2025-05-15T13:54:37.000Z,179,2063.199951171875
2025-05-15T13:54:43.000Z,179,2080.429931640625
2025-05-15T13:54:48.000Z,182,2095.550048828125
2025-05-15T13:54:50.000Z,182,2101.080078125
